filename,path,operationId,verb,response_object,tags,params,summary,description,stackql_resource_name,stackql_method_name,stackql_verb,stackql_object_key
iamv2.json,/api/2.0/identity/groups/{group_id}/direct-members/{principal_id},workspace_iam_v2_delete_direct_group_member_proxy,delete,,"iamv2, workspace_iam_v2","group_id, principal_id",Deletes a group membership (unassigns a principal from a group).,Deletes a group membership (unassigns a principal from a group).  :param group_id: int   Required. Internal ID of the group in Databricks. :param principal_id: int   Required. Internal ID of the principal to be unassigned from the group.,direct_group_members,delete,delete,
iamv2.json,/api/2.0/identity/groups/{group_id}/direct-members/{principal_id},workspace_iam_v2_get_direct_group_member_proxy,get,DirectGroupMember,"iamv2, workspace_iam_v2","group_id, principal_id",Gets a provisioned direct member of a group.,Gets a provisioned direct member of a group.  :param group_id: int   Required. Internal ID of the group in Databricks. :param principal_id: int   Required. Internal ID of the principal belonging to the group in Databricks.  :returns: :class:`DirectGroupMember`,direct_group_members,get,select,
iamv2.json,/api/2.0/identity/groups/{internal_id},workspace_iam_v2_delete_group_proxy,delete,,"iamv2, workspace_iam_v2",internal_id,Deletes a group by its internal ID from the Databricks account that parents the calling workspace.,Deletes a group by its internal ID from the Databricks account that parents the calling workspace.  :param internal_id: str   Required. Internal ID of the group in Databricks.,groups,delete,delete,
iamv2.json,/api/2.0/identity/groups/{internal_id},workspace_iam_v2_get_group_proxy,get,Group,"iamv2, workspace_iam_v2",internal_id,Fetches a group by its internal ID from the Databricks account that parents the calling workspace.,Fetches a group by its internal ID from the Databricks account that parents the calling workspace.  :param internal_id: str   Required. Internal ID of the group in Databricks.  :returns: :class:`Group`,groups,get,select,
iamv2.json,/api/2.0/identity/groups/{internal_id},workspace_iam_v2_update_group_proxy,patch,Group,"iamv2, workspace_iam_v2","internal_id, update_mask, group",Updates an existing group in the Databricks account that parents the calling workspace. Only the,Updates an existing group in the Databricks account that parents the calling workspace. Only the fields named in the update mask are modified. Returns the updated Group resource.  :param internal_id: str   Required. Internal ID of the group in Databricks. :param group: :class:`Group`   Required. Group to be updated in <Databricks> :param update_mask: str   Optional. The list of fields to update.  :returns: :class:`Group`,groups,update,update,
iamv2.json,/api/2.0/identity/service-principals/{internal_id},workspace_iam_v2_delete_service_principal_proxy,delete,,"iamv2, workspace_iam_v2",internal_id,Deletes a service principal by its internal ID from the Databricks account that parents the calling,Deletes a service principal by its internal ID from the Databricks account that parents the calling workspace.  :param internal_id: str   Required. Internal ID of the service principal in Databricks.,service_principals,delete,delete,
iamv2.json,/api/2.0/identity/service-principals/{internal_id},workspace_iam_v2_get_service_principal_proxy,get,ServicePrincipal,"iamv2, workspace_iam_v2",internal_id,Fetches a service principal by its internal ID from the Databricks account that parents the calling,Fetches a service principal by its internal ID from the Databricks account that parents the calling workspace.  :param internal_id: str   Required. Internal ID of the service principal in Databricks.  :returns: :class:`ServicePrincipal`,service_principals,get,select,
iamv2.json,/api/2.0/identity/service-principals/{internal_id},workspace_iam_v2_update_service_principal_proxy,patch,ServicePrincipal,"iamv2, workspace_iam_v2","internal_id, update_mask, service_principal",Updates an existing service principal in the Databricks account that parents the calling workspace.,Updates an existing service principal in the Databricks account that parents the calling workspace. Only the fields named in the update mask are modified. Returns the updated ServicePrincipal resource.  :param internal_id: str   Required. Internal ID of the service principal in Databricks. :param service_principal: :class:`ServicePrincipal`   Required. Service principal to be updated in <Databricks> :param update_mask: str   Optional. The list of fields to update.  :returns: :class:`ServicePrincipal`,service_principals,update,update,
iamv2.json,/api/2.0/identity/users/{internal_id},workspace_iam_v2_delete_user_proxy,delete,,"iamv2, workspace_iam_v2",internal_id,Deletes a user by its internal ID from the Databricks account that parents the calling workspace.,Deletes a user by its internal ID from the Databricks account that parents the calling workspace.  :param internal_id: str   Required. Internal ID of the user in Databricks.,users,delete,delete,
iamv2.json,/api/2.0/identity/users/{internal_id},workspace_iam_v2_get_user_proxy,get,User,"iamv2, workspace_iam_v2",internal_id,Fetches a user by its internal ID from the Databricks account that parents the calling workspace.,Fetches a user by its internal ID from the Databricks account that parents the calling workspace.  :param internal_id: str   Required. Internal ID of the user in Databricks.  :returns: :class:`User`,users,get,select,
iamv2.json,/api/2.0/identity/users/{internal_id},workspace_iam_v2_update_user_proxy,patch,User,"iamv2, workspace_iam_v2","internal_id, update_mask, user",Updates an existing user in the Databricks account that parents the calling workspace. Only the fields,"Updates an existing user in the Databricks account that parents the calling workspace. Only the fields named in the update mask are modified; the updatable fields are fullName.givenName, fullName.familyName, status, and externalId. Returns the updated User resource.  :param internal_id: str   Required. Internal ID of the user in Databricks. :param user: :class:`User`   Required. User to be updated in <Databricks> :param update_mask: str   Optional. The list of fields to update.  :returns: :class:`User`",users,update,update,
iamv2.json,/api/2.0/identity/workspace-assignment-details/{principal_id},workspace_iam_v2_delete_workspace_assignment_detail_proxy,delete,,"iamv2, workspace_iam_v2",principal_id,"Deletes a workspace assignment detail for a principal (workspace-level proxy), revoking all associated","Deletes a workspace assignment detail for a principal (workspace-level proxy), revoking all associated entitlements. Entitlement revocations are applied individually and non-atomically — if a failure occurs partway through, the principal remains assigned with a subset of its original entitlements, and the operation is safe to retry.  :param principal_id: int   Required. ID of the principal in Databricks to delete workspace assignment for.",workspace_assignment_details,delete,delete,
iamv2.json,/api/2.0/identity/workspace-assignment-details/{principal_id},workspace_iam_v2_get_workspace_assignment_detail_proxy,get,WorkspaceAssignmentDetail,"iamv2, workspace_iam_v2",principal_id,Returns the assignment details for a principal in a workspace (workspace-level proxy).,Returns the assignment details for a principal in a workspace (workspace-level proxy).  :param principal_id: int   Required. The internal ID of the principal (user/sp/group) for which the assignment details are   being requested.  :returns: :class:`WorkspaceAssignmentDetail`,workspace_assignment_details,get,select,
iamv2.json,/api/2.0/identity/workspace-assignment-details/{principal_id},workspace_iam_v2_update_workspace_assignment_detail_proxy,patch,WorkspaceAssignmentDetail,"iamv2, workspace_iam_v2","principal_id, update_mask, workspace_assignment_detail",Updates the entitlements of a directly assigned principal in a workspace (workspace-level proxy).,"Updates the entitlements of a directly assigned principal in a workspace (workspace-level proxy). Entitlement changes are applied individually and non-atomically — if a failure occurs partway through, only a subset of the requested changes may have been applied. Use GetWorkspaceAssignmentDetail to confirm the final state.  :param principal_id: int   Required. ID of the principal in Databricks. :param workspace_assignment_detail: :class:`WorkspaceAssignmentDetail`   Required. Workspace assignment detail to be updated in <Databricks>. :param update_mask: FieldMask   Required. The list of fields to update.  :returns: :class:`WorkspaceAssignmentDetail`",workspace_assignment_details,update,update,
iamv2.json,/api/2.0/identity/{name},workspace_iam_v2_get_external_user_proxy,get,ExternalUser,"iamv2, workspace_iam_v2",name,Retrieves an external user with the given external ID from the customer's IdP. If the user does not,"Retrieves an external user with the given external ID from the customer's IdP. If the user does not exist, it will be created. If the customer is not onboarded onto Automatic Identity Management (AIM), this will return an error. Workspace-scoped variant for workspace-authenticated callers.  :param name: str   Required. The resource name of the external user. Format: external-users/{external_user_id}  :returns: :class:`ExternalUser`",external_users,get,select,
iamv2.json,/api/2.0/identity/workspace-access-details/{principal_id},workspace_iam_v2_get_workspace_access_detail_local,get,WorkspaceAccessDetail,"iamv2, workspace_iam_v2","principal_id, view",Returns the access details for a principal in the current workspace. Allows for checking access,"Returns the access details for a principal in the current workspace. Allows for checking access details for any provisioned principal (user, service principal, or group) in the current workspace.  - Provisioned principal here refers to one that has been synced into Databricks from the customer's   IdP or added explicitly to Databricks via SCIM/UI. Allows for passing in a ""view"" parameter to   control what fields are returned (BASIC by default or FULL).  :param principal_id: int   Required. The internal ID of the principal (user/sp/group) for which the access details are being   requested. :param view: :class:`WorkspaceAccessDetailView` (optional)   Controls what fields are returned.  :returns: :class:`WorkspaceAccessDetail`",workspace_access_details,get,select,
iamv2.json,/api/2.0/identity/workspace-identity-details/{principal_id},workspace_iam_v2_get_workspace_identity_detail,get,WorkspaceIdentityDetail,"iamv2, workspace_iam_v2",principal_id,Returns the identity details for a principal in a workspace.,Returns the identity details for a principal in a workspace.  :param principal_id: int   Required. The internal ID of the principal (user/sp/group) for which the identity details are being   requested.  :returns: :class:`WorkspaceIdentityDetail`,workspace_identity_details,get,select,
iamv2.json,/api/2.0/identity/workspace-identity-details/{principal_id},workspace_iam_v2_update_workspace_identity_detail,patch,WorkspaceIdentityDetail,"iamv2, workspace_iam_v2","principal_id, update_mask, workspace_identity_detail",Updates a workspace identity detail for a principal.,Updates a workspace identity detail for a principal.  :param principal_id: int   Required. ID of the principal in Databricks. :param workspace_identity_detail: :class:`WorkspaceIdentityDetail`   Required. Workspace identity detail to be updated in <Databricks>. :param update_mask: FieldMask   Required. The list of fields to update.  :returns: :class:`WorkspaceIdentityDetail`,workspace_identity_details,update,update,
iamv2.json,/api/2.0/identity/principals/{principal_id}/transitive-parent-groups,workspace_iam_v2_list_transitive_parent_groups_proxy,get,ListTransitiveParentGroupsResponse,"iamv2, workspace_iam_v2","principal_id, page_size, page_token",Lists all transitive parent groups of a principal.,"Lists all transitive parent groups of a principal.  :param principal_id: int   Required. Internal ID of the principal in Databricks whose transitive parent groups are being   listed. :param page_size: int (optional)   The maximum number of parent groups to return. The service may return fewer than this value. If not   provided, defaults to 1000 (also the maximum allowed). :param page_token: str (optional)   A page token, received from a previous ListTransitiveParentGroups call. Provide this to retrieve the   subsequent page.  :returns: :class:`ListTransitiveParentGroupsResponse`",transitive_parent_groups,list,select,$.transitive_parent_groups
iamv2.json,/api/2.0/identity/workspace-access-details,workspace_iam_v2_list_workspace_access_details_local,get,ListWorkspaceAccessDetailsResponse,"iamv2, workspace_iam_v2","page_size, page_token","Lists the access details of every provisioned principal (user, service principal, or group) with","Lists the access details of every provisioned principal (user, service principal, or group) with access to the current workspace, returning one page per call.  - Provisioned principal here refers to one that has been synced into Databricks from the customer's   IdP or added explicitly to Databricks via SCIM/UI.  :param page_size: int (optional)   The maximum number of workspace access details to return. The service may return fewer than this   value. :param page_token: str (optional)   A page token, received from a previous ListWorkspaceAccessDetails call. Provide this to retrieve the   subsequent page.  :returns: :class:`ListWorkspaceAccessDetailsResponse`",workspace_access_details,list,select,$.workspace_access_details
iamv2.json,/api/2.0/identity/groups/resolve-by-external-id,workspace_iam_v2_resolve_group_proxy,post,ResolveGroupResponse,"iamv2, workspace_iam_v2",external_id,"Resolves a group with the given external ID from the customer's IdP. If the group does not exist, it","Resolves a group with the given external ID from the customer's IdP. If the group does not exist, it will be created in the account. If the customer is not onboarded onto Automatic Identity Management (AIM), this will return an error.  :param external_id: str   Required. The external ID of the group in the customer's IdP.  :returns: :class:`ResolveGroupResponse`",groups,resolve,exec,
iamv2.json,/api/2.0/identity/service-principals/resolve-by-external-id,workspace_iam_v2_resolve_service_principal_proxy,post,ResolveServicePrincipalResponse,"iamv2, workspace_iam_v2",external_id,"Resolves an SP with the given external ID from the customer's IdP. If the SP does not exist, it will","Resolves an SP with the given external ID from the customer's IdP. If the SP does not exist, it will be created. If the customer is not onboarded onto Automatic Identity Management (AIM), this will return an error.  :param external_id: str   Required. The external ID of the service principal in the customer's IdP.  :returns: :class:`ResolveServicePrincipalResponse`",service_principals,resolve,exec,
iamv2.json,/api/2.0/identity/users/resolve-by-external-id,workspace_iam_v2_resolve_user_proxy,post,ResolveUserResponse,"iamv2, workspace_iam_v2",external_id,"Resolves a user with the given external ID from the customer's IdP. If the user does not exist, it","Resolves a user with the given external ID from the customer's IdP. If the user does not exist, it will be created. If the customer is not onboarded onto Automatic Identity Management (AIM), this will return an error.  :param external_id: str   Required. The external ID of the user in the customer's IdP.  :returns: :class:`ResolveUserResponse`",users,resolve,exec,
